id,fluxes,equ,ec-code,kcat_MW,E
EX_arab__D_e,0,arab__D_e --> ,,,
EX_glu__D_e,0,glu__D_e --> ,,,
EX_k_e,0,k_e --> ,,,
EX_gua_e,0,gua_e --> ,,,
EX_lcts_e,0,lcts_e --> ,,,
EX_no3_e,0,no3_e --> ,,,
EX_taur_e,0,taur_e --> ,,,
EX_srb__L_e,0,srb__L_e --> ,,,
EX_chor_e,0,chor_e --> ,,,
EX_nac_e,0,nac_e --> ,,,
EX_ribflv_e,0,ribflv_e --> ,,,
EX_glcn_e,0,glcn_e --> ,,,
EX_arab__L_e,0,arab__L_e --> ,,,
EX_hxan_e,0,hxan_e --> ,,,
EX_glc__D_e,0,glc__D_e --> ,,,
EX_acnam_e,0,acnam_e --> ,,,
EX_man6p_e,0,man6p_e --> ,,,
EX_h2s_e,0,h2s_e --> ,,,
EX_ni2_e,0,ni2_e --> ,,,
EX_ins_e,0,ins_e --> ,,,
EX_uri_e,0,uri_e --> ,,,
EX_mg2_e,0,mg2_e --> ,,,
EX_citr__L_e,0,citr__L_e --> ,,,
EX_gam_e,0,gam_e --> ,,,
EX_galur_e,0,galur_e --> ,,,
EX_4abut_e,0,4abut_e --> ,,,
EX_6pgc_e,0,6pgc_e --> ,,,
EX_ethamp_e,0,ethamp_e --> ,,,
EX_gam6p_e,0,gam6p_e --> ,,,
EX_dtmp_e,0,dtmp_e --> ,,,
EX_urate_e,0,urate_e --> ,,,
EX_thm_e,0,thm_e --> ,,,
EX_csn_e,0,csn_e --> ,,,
EX_xan_e,0,xan_e --> ,,,
EX_gsn_e,0,gsn_e --> ,,,
EX_mnl_e,0,mnl_e --> ,,,
EX_ile__L_e,0,ile__L_e --> ,,,
EX_etoh_e,0,etoh_e --> ,,,
EX_cytd_e,0,cytd_e --> ,,,
EX_crn_e,0,crn_e --> ,,,
EX_cysi__L_e,0,cysi__L_e --> ,,,
EX_raffin_e,0,raffin_e --> ,,,
EX_mal__D_e,0,mal__D_e --> ,,,
EX_fol_e,0,fol_e --> ,,,
EX_Lcyst_e,0,Lcyst_e --> ,,,
EX_rmn_e,0,rmn_e --> ,,,
EX_hqn_e,0,hqn_e --> ,,,
EX_abt__L_e,0,abt__L_e --> ,,,
EX_pppi_e,0,pppi_e --> ,,,
EX_cbl2_e,0,cbl2_e --> ,,,
EX_tartr__M_e,0,tartr__M_e --> ,,,
EX_dad_2_e,0,dad_2_e --> ,,,
EX_cholp_e,0,cholp_e --> ,,,
EX_pacald_e,0,pacald_e --> ,,,
EX_2pg_e,0,2pg_e --> ,,,
EX_man1p_e,0,man1p_e --> ,,,
EX_acmana_e,0,acmana_e --> ,,,
EX_g6p_A_e,0,g6p_A_e --> ,,,
EX_hg2_e,0,hg2_e --> ,,,
EX_glyb_e,0,glyb_e --> ,,,
EX_dextrin_e,0,dextrin_e --> ,,,
EX_lipoate_e,0,lipoate_e --> ,,,
EX_ser__D_e,0,ser__D_e --> ,,,
EX_sbt__D_e,0,sbt__D_e --> ,,,
EX_glcr_e,0,glcr_e --> ,,,
EX_met__D_e,0,met__D_e --> ,,,
EX_pnto__R_e,0,pnto__R_e --> ,,,
EX_galctr__D_e,0,galctr__D_e --> ,,,
EX_dcyt_e,0,dcyt_e --> ,,,
EX_chols_e,0,chols_e --> ,,,
EX_C00946_e,0,C00946_e --> ,,,
EX_2pglyc_e,0,2pglyc_e --> ,,,
EX_pser__L_e,0,pser__L_e --> ,,,
EX_fuc__L_e,0,fuc__L_e --> ,,,
EX_gullac_e,0,gullac_e --> ,,,
EX_thmmp_e,0,thmmp_e --> ,,,
EX_tre_e,0,tre_e --> ,,,
EX_4tmeabutn_e,0,4tmeabutn_e --> ,,,
EX_na1_e,0,na1_e --> ,,,
EX_3amp_p_e,0,3amp_p_e --> ,,,
EX_3ump_p_e,0,3ump_p_e --> ,,,
EX_cd2_e,0,cd2_e --> ,,,
EX_cgly_e,0,cgly_e --> ,,,
EX_salcn_e,0,salcn_e --> ,,,
EX_all__D_e,0,all__D_e --> ,,,
EX_pur_e,0,pur_e --> ,,,
EX_galt_e,0,galt_e --> ,,,
EX_sbt__L_e,0,sbt__L_e --> ,,,
EX_pala_e,0,pala_e --> ,,,
EX_xtsn_e,0,xtsn_e --> ,,,
EX_drib_e,0,drib_e --> ,,,
EX_malttr_e,0,malttr_e --> ,,,
EX_5oxpro_e,0,5oxpro_e --> ,,,
EX_thiog_e,0,thiog_e --> ,,,
EX_2hymeph_e,0,2hymeph_e --> ,,,
EX_alltn_e,0,alltn_e --> ,,,
EX_23camp_e,0,23camp_e --> ,,,
EX_23ccmp_e,0,23ccmp_e --> ,,,
EX_23cump_p_e,0,23cump_p_e --> ,,,
EX_tmp_e,0,tmp_e --> ,,,
EX_pser__D_e,0,pser__D_e --> ,,,
EX_C03031_e,0,C03031_e --> ,,,
EX_23btdl_e,0,23btdl_e --> ,,,
EX_5mtr_e,0,5mtr_e --> ,,,
EX_C03104_e,0,C03104_e --> ,,,
EX_C03570_e,0,C03570_e --> ,,,
EX_C03619_e,0,C03619_e --> ,,,
EX_isetac_e,0,isetac_e --> ,,,
EX_peamn_e,0,peamn_e --> ,,,
EX_f6p_B_e,0,f6p_B_e --> ,,,
EX_melib_e,0,melib_e --> ,,,
EX_b12_e,0,b12_e --> ,,,
EX_3cmp_p_e,0,3cmp_p_e --> ,,,
EX_argp_e,0,argp_e --> ,,,
EX_arbt_e,0,arbt_e --> ,,,
EX_3gmp_e,0,3gmp_e --> ,,,
EX_fecrm_e,0,fecrm_e --> ,,,
EX_ectoine_e,0,ectoine_e --> ,,,
EX_mobd_e,0,mobd_e --> ,,,
EX_2doxg6p_e,0,2doxg6p_e --> ,,,
EX_C06468_e,0,C06468_e --> ,,,
EX_pb_e,0,pb_e --> ,,,
EX_aso3_e,0,aso3_e --> ,,,
EX_feoxam_e,0,feoxam_e --> ,,,
EX_C08240_e,0,C08240_e --> ,,,
EX_djenk_e,0,djenk_e --> ,,,
EX_C08325_e,0,C08325_e --> ,,,
EX_prolb_e,0,prolb_e --> ,,,
EX_mso3_e,0,mso3_e --> ,,,
EX_ctbt_e,0,ctbt_e --> ,,,
EX_btbet_e,0,btbet_e --> ,,,
EX_glcglyc_e,0,glcglyc_e --> ,,,
EX_thrp_e,0,thrp_e --> ,,,
EX_sulfac_e,0,sulfac_e --> ,,,
EX_fe2_e,0,fe2_e --> ,,,
EX_fe3_e,0,fe3_e --> ,,,
EX_aso4_e,0,aso4_e --> ,,,
EX_mops_e,0,mops_e --> ,,,
EX_lanth_e,0,lanth_e --> ,,,
EX_hexs_e,0,hexs_e --> ,,,
EX_ethso3_e,0,ethso3_e --> ,,,
EX_gly_gln__L_e,0,gly_gln__L_e --> ,,,
EX_gly_asn__L_e,0,gly_asn__L_e --> ,,,
EX_ala_L_Thr__L_e,0,ala_L_Thr__L_e --> ,,,
EX_ala_L_leu__L_e,0,ala_L_leu__L_e --> ,,,
EX_ala_his_e,0,ala_his_e --> ,,,
EX_L_alagly_e,0,L_alagly_e --> ,,,
EX_ala_L_glu__L_e,0,ala_L_glu__L_e --> ,,,
EX_ala_L_gln__L_e,0,ala_L_gln__L_e --> ,,,
EX_gly_pro__L_e,0,gly_pro__L_e --> ,,,
EX_cpd11589_e,0,cpd11589_e --> ,,,
EX_met_L_ala__L_e,0,met_L_ala__L_e --> ,,,
EX_gly_met__L_e,0,gly_met__L_e --> ,,,
EX_gly_glu__L_e,0,gly_glu__L_e --> ,,,
EX_ala_L_asp__L_e,0,ala_L_asp__L_e --> ,,,
EX_cro4_e,0,cro4_e --> ,,,
EX_butso3_e,0,butso3_e --> ,,,
EX_arsbet_e,0,arsbet_e --> ,,,
EX_sbo3_e,0,sbo3_e --> ,,,
EX_3amba_e,0,3amba_e --> ,,,
EX_gbbtn_e,0,gbbtn_e --> ,,,
EX_mbdg_e,0,mbdg_e --> ,,,
PPAm_num1,0,h2o_c + ppi_c --> 2.0 h_c + 2.0 pi_c,3.6.1.1,1.482858286,0
ALPHNH,0,allphn_c + h2o_c + 3.0 h_c --> 2.0 co2_c + 2.0 nh4_c,3.5.1.54,104.3499978,0
CAT_num1,0,2.0 h2o2_c --> 2.0 h2o_c + o2_c,1.11.1.6,9098585.569,0
PDHam1hi_num1,0,h_c + pyr_c + thmpp_c --> 2ahethmpp_c + co2_c,2.2.1.6,5655.544123,0
GLMS_syn_num1,0,fdxox_c + 2.0 glu__L_c --> akg_c + fdxrd_c + gln__L_c + 2.0 h_c,1.4.7.1,1132.244426,0
HXAD,0,chtbs_c + h2o_c --> 2.0 acgam_c,3.2.1.52,327.4601419,0
R00026_num1,0,cellb_e + h2o_e --> ,3.2.1.86,1713.284826,0
MALTly,0,h2o_c + malt_c --> 2.0 glc__D_c,3.2.1.20,11665.85214,0
PPBNGS,0,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,4.2.1.24,25299.33291,0
RBFSb,0,2.0 dmlz_c --> 4r5au_c + ribflv_c,2.5.1.9,164.5095605,0
HMBS,0,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,2.5.1.61,25.83389221,0
ATPM,5.85,atp_c + h2o_c --> adp_c + h_c + pi_c,,,
ADNCYC,0,atp_c --> camp_c + ppi_c,,894786.6798,0
NADK_num1,0.000507956,atp_c + nad_c --> adp_c + nadp_c,2.7.1.23,499.8006195,1.02E-06
GLUSy_num1,0,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,1.4.1.13,379.90998,0
ADK1m,2.168394223,amp_c + atp_c --> 2.0 adp_c,2.7.4.3,149109.783,1.45E-05
DPCOAK,0.000157829,atp_c + dpcoa_c --> adp_c + coa_c,2.7.1.24,1158.053283,1.36E-07
UREA,0,h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c,3.5.1.5,132945.6555,0
HCO3E_num1,0,h_c + hco3_c --> co2_c + h2o_c,4.2.1.1,495874742.3,0
NMNAT,0,atp_c + nmn_c --> nad_c + ppi_c,2.7.7.18,2296.420081,0
NDPK2,0.269907251,atp_c + udp_c --> adp_c + utp_c,2.7.4.6,41364.23907,6.53E-06
UMPKm,0.120613938,atp_c + ump_c --> adp_c + udp_c,2.7.4.-,,
FMNAT,0,atp_c + fmn_c --> fad_c + ppi_c,2.7.1.26,40.37972125,0
METAT,5.90E-05,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,2.5.1.6,79.80650609,7.39E-07
ADMDC,0,amet_c + h_c --> ametam_c + co2_c,4.1.1.50,19587.2844,0
NTD7_num1,0,amp_c + h2o_c --> adn_c + h_c + pi_c,3.1.4.16,160.2846128,0
BPNT,0.000107566,h2o_c + pap_c --> amp_c + h_c + pi_c,,,
NADS1n,0.007684007,atp_c + dnad_c + nh4_c --> amp_c + nad_c + ppi_c,6.3.1.5,37.50637189,0.000204872
ADPT,5.90E-05,ade_c + prpp_c --> amp_c + ppi_c,2.4.2.7,1162.578411,5.07E-08
AHCi,5.90E-05,ahcys_c + h2o_c --> adn_c + hcys__L_c,,,
AHCYSNS,0,ahcys_c + h2o_c --> ade_c + rhcys_c,3.2.2.16,774.6866338,0
PPS,0,atp_c + h2o_c + pyr_c --> amp_c + h_c + pep_c + pi_c,2.7.9.2,15896.29868,0
PYK,0,adp_c + pep_c --> atp_c + pyr_c,2.7.1.40,145705.6319,0
R00207,1.551957479,2.0 h_c + o2_c + pi_c + pyr_c --> actp_c + co2_c + h2o2_c,1.2.2.2,,
ME1_num1,0,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,1.-.-.-,,
MALDDH,0,mal__D_c + nad_c --> co2_c + nadh_c + pyr_c,1.1.1.93,9665.780234,0
ME2,0,mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,1.1.1.40,14650.59252,0
SERD_L,0,ser__L_c --> nh4_c + pyr_c,4.3.1.17,20480.56201,0
SERD_D,0,ser__D_c --> nh4_c + pyr_c,4.3.1.18,1269.146926,0
PTAr,0,accoa_c + h_c + pi_c --> actp_c + coa_c,2.3.1.8,37911.1869,0
ACS_num1,0,ac_c + atp_c + coa_c + h_c --> accoa_c + amp_c + ppi_c,6.2.1.1,50214.18766,0
ACACT1x_num1,0.018310724,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,7500.325581,2.44E-06
GLU5Km_num1,0,atp_c + glu__L_c + h_c --> adp_c + glu5p_c,2.7.2.11,,
GLUDxi_num1,0,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,1.4.1.2,15451.5003,0
r0074_num1,0,glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c,1.5.1.12,383.4109803,0
GLNS,0.593734985,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,6.3.1.2,9107.392337,6.52E-05
GLUNpp_num1,0,gln__L_c + h2o_c --> glu__L_c + nh4_c,3.5.1.2,4507.441424,0
ALATA_L,1.948579902,akg_c + ala__L_c --> glu__L_c + pyr_c,,,
ACGS,0,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,2.3.1.1,99.71293851,0
GLUR_num1,0,glu__L_c --> glu__D_c,5.1.1.3,3354.215698,0
R00264,0,25dop_c + h2o_c + nadp_c --> akg_c + 2.0 h_c + nadph_c,1.2.1.26,94.37155575,0
r0082,0.499844548,HC01434_c + h_c --> akg_c + co2_c,1.1.1.42,1630.733674,0.000306515
OXGDC,0,akg_c + h_c --> co2_c + sucsal_c,2.2.1.9,15.44672471,0
GTHPe,0,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,,1089964.306,0
SPODMpp_num1,0,2.0 o2s_c --> h2o2_c + o2_c,1.15.1.1,5432825.131,0
UDPGD_num1,0,h2o_c + 2.0 nad_c + udpg_c --> 3.0 h_c + 2.0 nadh_c + udpglcur_c,1.1.1.22,642.2744359,0
UDPGPpp,0,h2o_c + udpg_c --> g1p_c + ump_c,3.6.1.45,24225.36621,0
GALUi_num1,0,g1p_c + utp_c --> ppi_c + udpg_c,2.7.7.9,11356.2082,0
UDPG4E,0,udpg_c --> udpgal_c,5.1.3.2,437411.431,0
R00293,0,udpg_c --> C04089_c + h2o_c,4.2.1.-,,
FCLT,0,fe2_c + ppp9_c --> 2.0 h_c + pheme_c,4.99.1.1,10.18463112,0
ACKrh,0.164583725,ac_c + atp_c + h_c --> actp_c + adp_c,2.7.2.1,41259.00892,3.99E-06
ACYP_2,0,actp_c + h2o_c --> ac_c + 2.0 h_c + pi_c,3.6.1.7,303802.314,0
AMID_1,0,ad_c + h2o_c --> ac_c + nh4_c,3.5.1.4,32004.76426,0
NDPK1,0.098043765,atp_c + gdp_c --> adp_c + gtp_c,2.7.4.6,41364.23907,2.37E-06
GK1,0.024858375,atp_c + gmp_c --> adp_c + gdp_c,2.7.4.8,8062.673747,3.08E-06
PPCK,0,atp_c + h_c + oaa_c --> adp_c + co2_c + pep_c,4.1.1.49,1663.994894,0
MDHm_num1,0,mal__L_c + nad_c --> h_c + nadh_c + oaa_c,1.1.1.272,,
PC,0.769831143,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,6.4.1.1,1688.357793,0.000455964
CS_num1,0,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,2.3.3.1,8946.906341,0
ASPTA_num1,0,akg_c + asp__L_c --> glu__L_c + oaa_c,2.6.1.1,1942.559328,0
ASPO1,0,asp__L_c + h2o_c + o2_c --> h2o2_c + nh4_c + oaa_c,1.4.3.16,21.01697293,0
GLYOp,0,gly_c + h2o_c + o2_c --> glx_c + h2o2_c + nh4_c,1.4.3.19,174.5974847,0
AGTi,8.15E-05,ala__L_c + glx_c --> gly_c + pyr_c,2.6.1.51,9601.640947,8.48E-09
GLYATm,0.222633866,accoa_c + gly_c --> 2aobut_c + coa_c,2.3.1.29,,
ALAD_L,0,ala__L_c + h2o_c + nad_c --> h_c + nadh_c + nh4_c + pyr_c,1.4.1.1,37594.91708,0
ALAR_num1,0,ala__L_c --> ala__D_c,5.1.1.1,49291.23212,0
SUCOAS,0,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,6.2.1.5,3735.990793,0
SUCD1,0.115275456,fad_c + succ_c --> fadh2_c + fum_c,1.3.99.1,,
MCITL2m,0,micit_c --> pyr_c + succ_c,4.1.3.30,6876.230305,0
OCOAT1,0.070635137,acac_c + succoa_c --> aacoa_c + succ_c,2.8.3.9,,
UAG2EMA,0,h2o_c + uacgam_c --> acmana_c + udp_c,5.1.3.14,255.873563,0
UAGDP,0.130413197,acgam1p_c + utp_c --> ppi_c + uacgam_c,2.7.7.23,8333.775434,1.56E-05
UAG4Ei_num1,0.038411569,uacgam_c --> udpacgal_c,5.1.3.12,,
UAG2E,0.003115311,uacgam_c --> uacmam_c,5.1.3.14,255.873563,1.22E-05
GTPCII2,0,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + h_c + ppi_c,3.5.4.25,3.467744736,0
r0120_num1,8.15E-05,gtp_c + h2o_c --> HC01651_c,3.5.4.16,0.18662368,0.000436502
GTPDPK_num1,0,atp_c + gtp_c --> amp_c + gdptp_c,2.7.6.5,2203.607995,0
DAPDC,0.128089138,26dap__M_c + h_c --> co2_c + lys__L_c,4.1.1.20,1351.483617,9.48E-05
LYSAM,0,lys__L_c --> 36dahx_c,5.4.3.2,2765.682678,0
LYSDC_num1,0,h_c + lys__L_c --> 15dap_c + co2_c,4.1.1.18,5619.720064,0
GLYCLTDym,0,glyclt_c + nadp_c <-- glx_c + h_c + nadph_c,1.1.1.81,1240.362321,0
UGLYCH,0,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c,,,
DDPGA,0,4h2oxg_c --> glx_c + pyr_c,4.1.3.16,1690.894814,0
GLYCTO1,8.15E-05,glyclt_c + o2_c --> glx_c + h2o2_c,1.1.99.14,153.0249009,5.32E-07
ASPK_1_num1,0.212730469,asp__L_c + atp_c + h_c --> 4pasp_c + adp_c,2.7.2.4,308.0223409,0.000690633
ASPO6,0.007684007,asp__L_c + o2_c --> h2o2_c + h_c + iasp_c,1.4.3.16,21.01697293,0.00036561
ASNN_num1,0,asn__L_c + h2o_c --> asp__L_c + nh4_c,3.5.1.1,4789.561731,0
ASP1DC,0.000157829,asp__L_c + h_c --> ala_B_c + co2_c,4.1.1.11,398.2469782,3.96E-07
ASPT,0,asp__L_c --> fum_c + nh4_c,4.3.1.1,9044.16022,0
GTHRDH_syn_num1,0,gthrd_c + h2o_c --> cgly_c + glu__L_c,3.4.11.4,56028.99499,0
GALT,0,gal1p_c + utp_c --> ppi_c + udpgal_c,2.7.7.10,,
ADSK_num1,0,aps_c + atp_c --> adp_c + paps_c,2.7.1.25,6976.795423,0
NTD4_num1,0,cmp_c + h2o_c --> cytd_c + h_c + pi_c,3.1.4.16,160.2846128,0
CYTK1m,0.214645863,atp_c + cmp_c --> adp_c + cdp_c,2.7.4.14,13086.93258,1.64E-05
CYTDK1,0,atp_c + cytd_c --> adp_c + cmp_c,2.7.1.48,235.5308038,0
UTCY,0,cytd_c + utp_c --> cmp_c + udp_c,2.7.1.48,235.5308038,0
CYTDK2,0,cytd_c + gtp_c --> cmp_c + gdp_c,2.7.1.48,235.5308038,0
FDH_num1,0.240056312,for_c + nad_c --> co2_c + nadh_c,1.2.1.2,2594.083147,9.25E-05
OXADCm_num1,0,h_c + oxa_c --> co2_c + for_c,4.1.1.2,3554.232446,0
NFORGLUAH_num1,0,Nforglu_c + h2o_c --> for_c + glu__L_c,3.5.1.88,20.91467332,0
R00526_num1,0,C01044_c + h2o_c --> asp__L_c + for_c,3.5.1.88,20.91467332,0
SADTn_num1,0,atp_c + h_c + so4_c --> aps_c + ppi_c,2.7.7.4,3292.984917,0
RBFK_num1,0,atp_c + ribflv_c --> adp_c + fmn_c,2.7.7.2,4.60358249,0
ARGN,0,arg__L_c + h2o_c --> orn_c + urea_c,3.5.3.1,44119.79701,0
ARGKr,0,arg__L_c + atp_c --> adp_c + argp_c + h_c,,,
ARGDC_num1,0,arg__L_c + h_c --> agm_c + co2_c,4.1.1.18,5575.709572,0
NDPK3,0.207686117,atp_c + cdp_c --> adp_c + ctp_c,2.7.4.6,41364.23907,5.02E-06
CTPS1,0.022753617,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c,6.3.4.2,125.5434597,0.000181241
CTPS2,0,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,6.3.4.2,125.5434597,0
CBPS_num1,0.124128449,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + h_c + pi_c,6.3.5.5,79.60089575,0.001559385
ASNS1_num1,0.058292555,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + ppi_c,6.3.5.4,103.7427322,0.000561895
PSP_L,0.607258345,h2o_c + pser__L_c --> h_c + pi_c + ser__L_c,3.1.3.3,27118.58248,2.24E-05
SPTix,0,pyr_c + ser__L_c --> ala__L_c + hpyr_c,2.6.1.51,9601.640947,0
SERAT,0.067128712,accoa_c + ser__L_c --> acser_c + coa_c,2.3.1.30,153078.9042,4.39E-07
ALCD1,0,meoh_c + nad_c --> fald_c + h_c + nadh_c,,,
TMPK,0,atp_c + thmmp_c --> adp_c + thmpp_c,2.7.4.16,6.320440991,0
TMDPK,0,atp_c + thm_c --> amp_c + thmpp_c,2.7.6.2,10.30778909,0
r0163,0.115275456,akg_c + h_c + thmpp_c --> HC01435_c + co2_c,1.2.4.2,17033.4939,6.77E-06
HCYSMT,0,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,2.1.1.10,25904.52361,0
FMETDF_num1,0,fmet_c + h2o_c --> for_c + met__L_c,3.5.1.88,24.30353194,0
ENOm,3.748500768,2pg_c --> h2o_c + pep_c,4.2.1.11,8308.139384,0.000451184
UAGCVT_num1,0,pep_c + uacgam_c --> h_c + pi_c + uaccg_c,2.5.1.7,59.35730925,0
ORNTA,0,akg_c + orn_c --> glu5sa_c + glu__L_c,2.6.1.13,119.737999,0
ACODA_num1,0,acorn_c + h2o_c --> ac_c + orn_c,3.5.1.14,25213.71156,0
TRPS2,0,indole_c + ser__L_c --> h2o_c + trp__L_c,4.2.1.20,1013.459806,0
AROH,0,Largn_c + h_c --> co2_c + h2o_c + phe__L_c,,,
PHETA1_num1,0,akg_c + phe__L_c --> glu__L_c + phpyr_c,2.6.1.9,24116.15508,0
LDH_Lm,0,lac__L_c + nad_c --> h_c + nadh_c + pyr_c,1.1.1.27,11269.8421,0
MMSAD3,0,coa_c + msa_c + nad_c --> accoa_c + co2_c + nadh_c,1.2.1.27,126.6782144,0
P5CD_num1,0,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,1.5.1.12,382.7050565,0
ALDD2x_num1,0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,92.76744827,0
SSALy,0,h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,1.2.1.16,502.0958603,0
GLYCLTDx,0,glyclt_c + nad_c <-- glx_c + h_c + nadh_c,1.1.1.81,1240.362321,0
NTP10,0,h2o_c + itp_c --> h_c + idp_c + pi_c,3.6.1.15,93.04087159,0
NDPK9,0,atp_c + idp_c --> adp_c + itp_c,2.7.4.6,41364.23907,0
TYRTA_num1,0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,2.6.1.9,24116.15508,0
r0186,0,ethamp_c + h2o_c --> acald_c + h_c + nh4_c + pi_c,,,
ETHAAL,0,etha_c --> acald_c + nh4_c,,,
R00753,0.015871362,lac__L_c --> acald_c + for_c,,,
ALCD2x_num1,0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,45390.92013,0
G6PDA_num1,0,gam6p_c + h2o_c --> f6p_B_c + nh4_c,3.5.99.6,6420.219364,0
GF6PTA,0.130413197,f6p_B_c + gln__L_c --> gam6p_c + glu__L_c,2.6.1.16,672.185092,0.000194014
CYSDS,0,cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c,4.4.1.8,356482.2856,0
SAGH,0,h2o_c + sucr_c --> fru_c + glc__D_c,3.2.1.20,11665.85214,0
ISOMS,0,sucr_c --> pala_c,,,
R00818,0,2.0 h_c + nadh_c + o2_c + salc_c --> catechol_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539,0
TRE6PH,0,h2o_c + tre6p_c --> g6p_A_c + glc__D_c,3.2.1.93,2126.317822,0
MAL6PG,0,h2o_c + malt6p_c --> g6p_A_c + glc__D_c,3.2.1.122,62.58693221,0
CLB6PH_num1,0,6pgg_c + h2o_c --> g6p_A_c + glc__D_c,3.2.1.86,1874.286854,0
G3PD1ir,0,glyc3p_c + nad_c --> dhap_c + h_c + nadh_c,1.1.1.94,,
GLYK,0.000176692,atp_c + glyc_c --> adp_c + glyc3p_c,2.7.1.30,214707.762,8.23E-10
G3PCT,0.184512642,ctp_c + glyc3p_c --> cdpglyc_c + ppi_c,2.7.7.39,4431.829388,4.16E-05
SULR,0.067128712,4.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,1.8.1.2,5631.89901,1.19E-05
HEX7_num1,0,atp_c + fru_c --> adp_c + f6p_B_c,2.7.1.4,149932.3637,0
SBTD_D2,0,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,1.1.1.14,9575.592614,0
R00878,0,glc__D_c --> fru_c,5.3.1.5,1350.875133,0
CYSS_2_num1,0,acser_c + h2s_c --> ac_c + cys__L_c + h_c,2.5.1.47,14121.68642,0
AMPTASECGe,0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.11.1,18225.88191,0
PTA2,0,h_c + pi_c + ppcoa_c --> coa_c + ppap_c,2.3.1.8,37911.1869,0
MACCOAT_num1,0,accoa_c + ppcoa_c --> 2maacoa_c + coa_c,2.3.1.9,7003.420346,0
MCITSm,0,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,2.3.3.5,1564.756036,0
MMTSAO,0,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,1.2.1.27,126.6782144,0
DHFR,0,nadp_c + thf_c --> dhf_c + h_c + nadph_c,1.5.1.3,10485.27977,0
THFGLUS,0,atp_c + glu__L_c + thf_c --> adp_c + h_c + pi_c + thfglu_c,6.3.2.17,3024.226828,0
FTHFLi,0,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,1.5.1.5,11139.83083,0
FTHFD,0.224103488,10fthf_c + h2o_c --> for_c + h_c + thf_c,3.5.1.10,,
GHMT2r,0,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c,2.1.2.1,2756.083193,0
METS_1_num1,0,5mthf_c + hcys__L_c --> met__L_c + thf_c,,229226.7076,0
GLGC_num1,0,atp_c + g1p_c --> adpglc_c + ppi_c,2.7.7.27,4800.745377,0
G1PCTYT,0,ctp_c + g1p_c --> cdpglc_c + ppi_c,2.7.7.33,,
PGMTh,0,g1p_c --> g6p_A_c,5.4.2.10,116.4310085,0
ITCY,0,cytd_c + itp_c --> cmp_c + idp_c,2.7.1.48,235.5308038,0
NTD2_num1,0,h2o_c + ump_c --> h_c + pi_c + uri_c,3.1.4.16,160.2846128,0
URIK1,0,atp_c + uri_c --> adp_c + ump_c,2.7.1.48,235.5308038,0
OMPDC,0.048104634,h_c + orot5p_c --> co2_c + ump_c,4.1.1.23,16645.78294,2.89E-06
UPPRT_num1,0,prpp_c + ura_c --> ppi_c + ump_c,2.4.2.9,302.2054439,0
